,op1,op2,op3,5-GM Avg Op1,5-GM Avg Op2,5-GM Avg Op3
286,67.24738675958189,50.522648083623686,42.857142857142854,67.15782561322757,50.73735186872832,42.66648868275253
287,67.36111111111111,50.34722222222222,43.05555555555556,67.20248599799397,50.630117867943085,42.72636304474703
288,67.47404844290658,50.17301038062284,42.90657439446367,67.24659146122318,50.52387487364511,42.78655116307638
289,67.24137931034483,50.0,42.758620689655174,67.29135855136232,50.34843627715389,42.84704723083198
290,67.35395189003437,49.828178694158076,42.61168384879725,67.33557550279576,50.17421187612537,42.837915469122905
291,67.12328767123287,50.0,42.465753424657535,67.31075568512594,50.06968225940063,42.75963758262584
292,67.23549488054607,50.170648464163826,42.66211604095563,67.28563243901294,50.03436750778895,42.68094967970585
293,67.3469387755102,50.34013605442177,42.517006802721085,67.26021050553366,50.06779264254874,42.60303616135734
294,67.45762711864407,50.50847457627119,42.3728813559322,67.30346006719351,50.169487557802974,42.52588829461274
295,67.56756756756756,50.33783783783784,42.567567567567565,67.34618320270015,50.27141938653892,42.517065038366795
296,67.67676767676768,50.16835016835017,42.76094276094276,67.45687920380712,50.30508942020896,42.57610290562385
297,67.78523489932886,50.0,42.95302013422819,67.56682720756368,50.270959727376194,42.63428372427836
298,67.89297658862876,49.83277591973244,42.80936454849498,67.67603477018739,50.16948770043833,42.69275527343314
299,67.66666666666666,50.0,42.66666666666667,67.71784267979191,50.067792785184096,42.75151233558004
300,67.44186046511628,50.16611295681063,42.857142857142854,67.69270125930166,50.03344780897865,42.80942739349509
301,67.54966887417218,50.331125827814574,42.71523178807947,67.66728149878254,50.066002940871535,42.80028519892243
302,67.65676567656766,50.495049504950494,42.9042904290429,67.6415876542303,50.16501284186163,42.79053925788538
303,67.43421052631578,50.6578947368421,42.76315789473684,67.54983444176771,50.33003660528355,42.78129792713375
304,67.54098360655738,50.81967213114754,42.950819672131146,67.52469782974586,50.49397103151307,42.83812852822665
305,67.64705882352942,50.98039215686274,42.810457516339866,67.56573750142847,50.65682687152349,42.82879146006605
306,67.75244299674267,50.814332247557005,42.99674267100978,67.60629232594258,50.75346815547198,42.88509363665211
307,67.85714285714286,50.649350649350644,43.18181818181818,67.64636776205762,50.78432838435201,42.94059918720716
308,67.96116504854369,50.80906148867314,43.042071197411005,67.7517586665032,50.81456173471821,42.99638184774199
309,68.06451612903226,50.967741935483865,42.90322580645161,67.85646517099818,50.844175695585484,42.98686307460609
310,68.16720257234726,50.80385852090033,42.765273311897104,67.96049392076175,50.80886896839299,42.97782623371753
311,68.26923076923077,50.641025641025635,42.94871794871795,68.06385147525937,50.774207647086726,42.96822128925917
312,68.05111821086261,50.798722044728436,42.81150159744409,68.10264654600331,50.80408192616228,42.89415797238435
313,68.15286624203821,50.63694267515923,42.675159235668794,68.14098678470222,50.769658163459496,42.820775580035914
314,68.25396825396825,50.476190476190474,42.53968253968254,68.17887720968942,50.671347871600815,42.74806692668209
315,68.35443037974683,50.63291139240506,42.405063291139236,68.21632277116935,50.63715844590177,42.676024922530516
316,68.13880126182966,50.473186119873816,42.586750788643535,68.1902368696891,50.60359054167141,42.60363149051564
317,67.9245283018868,50.62893081761006,42.76729559748428,68.16491888789395,50.56963229624773,42.594790290523676
318,67.7115987460815,50.470219435736674,42.94670846394985,68.07666538870261,50.53628764836322,42.64910013617988
319,67.5,50.31250000000001,43.125,67.92587173790896,50.503549553125126,42.766163628243376
320,67.601246105919,50.467289719626166,43.30218068535825,67.77523488314338,50.470425218569346,42.94558710708718
321,67.70186335403726,50.621118012422365,43.47826086956522,67.68784730158492,50.50001159707905,43.12388912327152
322,67.49226006191951,50.464396284829725,43.343653250774,67.60139365359146,50.46710469052299,43.23916065392946
323,67.5925925925926,50.617283950617285,43.51851851851852,67.57759242289367,50.496517593499114,43.3535226648432
324,67.6923076923077,50.76923076923077,43.69230769230769,67.61605396135522,50.58786374734526,43.46698420330473
325,67.48466257668711,50.61349693251533,43.558282208588956,67.59273725550884,50.617105189923095,43.51820450795088
326,67.58409785932722,50.45871559633027,43.730886850152906,67.56918415656682,50.58462470670467,43.56872970406842
327,67.6829268292683,50.30487804878049,43.90243902439025,67.60731751003658,50.55272105949483,43.68048685879167
328,67.78115501519757,50.15197568389058,43.76899696048632,67.64502999455758,50.45965940614949,43.73058254718522
329,67.87878787878789,50.303030303030305,43.93939393939394,67.6823260318536,50.36641931290939,43.779999796602475
330,67.97583081570997,50.15105740181269,44.10876132930513,67.78055967965818,50.27393140676887,43.890095620745704
331,67.7710843373494,50.0,43.97590361445783,67.81795697526262,50.18218828750281,43.9390989736067
332,67.86786786786787,50.150150150150154,44.14414414414414,67.85494518298253,50.151242707776746,43.98743999755747
333,67.96407185628742,50.0,44.01197604790419,67.89152855120051,50.12084757099863,44.036035815041046
334,67.76119402985074,49.850746268656714,43.88059701492537,67.86800978141308,50.03039076412391,44.02427643014733
335,67.85714285714286,49.702380952380956,44.047619047619044,67.84427218969965,49.940655474237566,44.01204797381011
336,67.65578635014838,49.85163204747774,44.21364985163205,67.82121259225946,49.910981883733115,44.05959722124496
337,67.75147928994083,49.70414201183432,44.08284023668639,67.79793487667405,49.82178025606995,44.04733643975341
338,67.84660766961652,49.557522123893804,43.95280235988201,67.77444203933987,49.73328468084871,44.03550170214898
339,67.94117647058823,49.411764705882355,44.11764705882353,67.81043852748738,49.64548836829384,44.0829117109286
340,68.03519061583577,49.56011730205279,43.988269794721404,67.84604807922594,49.6170356382282,44.07104186034908
341,67.83625730994152,49.707602339181285,43.859649122807014,67.88214227118458,49.58822969656891,44.00024171458407
342,67.63848396501457,49.85422740524781,43.731778425655975,67.85954320619933,49.618246775251606,43.930029352377986
343,67.44186046511628,50.0,43.895348837209305,67.77859376529928,49.70674235047285,43.91853864784345
344,67.53623188405797,50.14492753623189,44.05797101449275,67.69760484799323,49.85337491654276,43.906603438977285
345,67.63005780346822,50.28901734104046,43.93063583815029,67.61657828551971,49.99915492434029,43.89507664766306
346,67.72334293948127,50.14409221902017,43.804034582132566,67.59399541142766,50.08645290030807,43.883953739528174
347,67.81609195402298,50.287356321839084,43.96551724137931,67.62951700922933,50.17307868362632,43.93070150267285
348,67.621776504298,50.429799426934096,44.126074498567334,67.66550021706568,50.25903856901314,43.976846634944444
349,67.42857142857143,50.57142857142857,44.0,67.64396812596837,50.344338776052474,43.965252432045894
350,67.52136752136752,50.712250712250714,43.87464387464387,67.62223006954824,50.428985450294526,43.95405403934461
351,67.61363636363636,50.56818181818182,43.75,67.60028875437926,50.51380337012686,43.9432471229181
352,67.42209631728045,50.42492917847026,43.626062322946176,67.52148962703075,50.54131794145309,43.87535613923148
353,67.51412429378531,50.56497175141242,43.50282485875706,67.49995918492822,50.56835240634875,43.75070621126942
354,67.6056338028169,50.70422535211267,43.38028169014084,67.53537165977731,50.59491176248558,43.626762549297595
355,67.69662921348315,50.56179775280899,43.258426966292134,67.57042399820043,50.564821170597234,43.503519167627246
356,67.78711484593838,50.42016806722689,43.13725490196079,67.60511969466083,50.53521842040625,43.3809701480194
357,67.59776536312849,50.5586592178771,43.296089385474865,67.64025350383045,50.56196442828762,43.314975560525134
358,67.68802228412257,50.69637883008357,43.17548746518106,67.6750331018979,50.58824584402184,43.249508081809935
359,67.5,50.55555555555556,43.05555555555556,67.65390634133452,50.55851188471043,43.18456285489288
360,67.31301939058172,50.69252077562327,42.93628808864266,67.57718437675423,50.58465648927328,43.12013507936298
361,67.40331491712708,50.82872928176796,42.81767955801105,67.50042439099197,50.66636873218149,43.056220010573035
362,67.4931129476584,50.964187327823694,42.69972451790633,67.47949390789795,50.74747435417081,42.93694703705933
363,67.3076923076923,50.824175824175825,42.582417582417584,67.4034279126119,50.773033752989264,42.81833306050663
364,67.3972602739726,50.95890410958904,42.465753424657535,67.38287996740642,50.85370346379595,42.70037263432703
365,67.4863387978142,50.81967213114754,42.349726775956285,67.41754384885293,50.87913373490081,42.583060371789756
366,67.30245231607628,50.95367847411444,42.50681198910082,67.39737132864276,50.904123573370114,42.520886858007714
367,67.3913043478261,51.08695652173913,42.391304347826086,67.3770096086763,50.92867741215319,42.45920282399167
368,67.47967479674797,51.21951219512195,42.27642276422765,67.41140610648742,51.00774468634242,42.398003860353676
369,67.56756756756756,51.35135135135135,42.432432432432435,67.44546756520643,51.086234134694884,42.39133966190865
370,67.65498652291106,51.482479784366575,42.58760107816711,67.47919711022578,51.21879566533869,42.43891452235082
371,67.74193548387096,51.344086021505376,42.74193548387097,67.56709374378474,51.296877174816885,42.48593922130485
372,67.828418230563,51.474530831099194,42.89544235924933,67.65451652033211,51.37439203668889,42.58676682358949
373,67.64705882352942,51.60427807486631,42.780748663101605,67.68799332568841,51.45134521263776,42.68763200336429
374,67.73333333333333,51.46666666666667,42.66666666666667,67.72114647884155,51.47440827570082,42.73447885021114
375,67.81914893617021,51.329787234042556,42.5531914893617,67.75397896149339,51.44386976563602,42.727596932450055
376,67.90450928381962,51.45888594164456,42.44031830238727,67.78649372148311,51.46682974966385,42.667273496153314
377,67.98941798941799,51.587301587301596,42.32804232804233,67.81869367325412,51.48938390090434,42.55379348991191
378,68.07387862796834,51.45118733509235,42.21635883905013,67.90405763414189,51.458765752949546,42.44091552510162
379,68.15789473684211,51.578947368421055,42.368421052631575,67.98896991484364,51.48122189330043,42.3812664022946
380,67.97900262467192,51.44356955380578,42.25721784776903,68.020940652544,51.503978357253075,42.32207167397606
381,67.80104712041884,51.57068062827225,42.14659685863874,68.00024821986385,51.5263372945786,42.26332738522636
382,67.88511749347258,51.697127937336816,42.03655352480418,67.97938812067476,51.548302564585654,42.20502962457873
383,67.70833333333334,51.822916666666664,41.92708333333333,67.90627906174777,51.622648430900504,42.14717452343537
384,67.53246753246754,51.94805194805194,41.81818181818181,67.78119362087284,51.69646934682669,42.03712667654541
385,67.61658031088082,52.07253886010362,41.70984455958549,67.70870915811462,51.822263208086255,41.92765201890871
386,67.70025839793283,51.93798449612403,41.86046511627907,67.68855141361743,51.895723981656616,41.870425670436774
387,67.5257731958763,51.80412371134021,41.75257731958763,67.61668255409816,51.91712313645729,41.81363042939347
388,67.3521850899743,51.9280205655527,41.90231362467866,67.54545290542634,51.9381439162345,41.80867648766254
389,67.17948717948717,52.05128205128206,42.05128205128205,67.47485683483028,51.95878993688052,41.85529653428258
390,67.26342710997443,52.17391304347826,42.19948849104859,67.404226194649,51.97906477355546,41.9532253205752
391,67.3469387755102,52.04081632653062,42.09183673469388,67.33356227016448,51.99963113963677,41.999499644258165
392,67.43002544529261,51.908396946564885,41.98473282442748,67.31441272004774,52.020485786681704,42.04593074522613
393,67.25888324873097,51.776649746192895,41.878172588832484,67.29575235179908,51.99021162280974,42.041102538056904
394,67.08860759493672,51.89873417721519,42.025316455696206,67.27757643488899,51.95970204799637,42.03590941893973
395,67.17171717171718,52.02020202020202,41.91919191919192,67.25923444723753,51.928959843341126,41.97985010456839
396,67.2544080604534,51.88916876574308,42.0654911838791,67.24072830422617,51.89863033118362,41.974580994405436
397,67.33668341708542,51.75879396984925,42.211055276381906,67.22205989858473,51.86870973584049,42.01984548479632
398,67.41854636591479,51.62907268170426,42.10526315789473,67.25399252202149,51.83919432294276,42.06526359860877
399,67.5,51.5,42.0,67.33627100303416,51.75944748749972,42.06020030746953
400,67.58104738154613,51.3715710723192,42.14463840399002,67.41813704499995,51.629721297923155,42.10528960442915
401,67.66169154228857,51.243781094527364,42.039800995024876,67.49959374136697,51.50064376368001,42.100151566658305
402,67.74193548387096,51.36476426799007,42.18362282878412,67.58064415472408,51.42183782330817,42.09466507713875
403,67.57425742574257,51.23762376237624,42.32673267326732,67.61178636668964,51.34354803944257,42.13895898021327
404,67.65432098765433,51.358024691358025,42.46913580246914,67.64265056422052,51.31515297771417,42.23278614070709
405,67.73399014778325,51.47783251231527,42.364532019704434,67.67323911746793,51.336405265713395,42.27676486384998
406,67.81326781326781,51.5970515970516,42.26044226044226,67.70355437166378,51.40705936621824,42.320893116933455
407,67.64705882352942,51.71568627450981,42.15686274509804,67.68457903959548,51.47724376752219,42.315541100196235
408,67.72616136919315,51.58924205378973,42.053789731051346,67.71495982828559,51.54756742580489,42.26095251175305
409,67.8048780487805,51.707317073170735,42.19512195121951,67.74507124051082,51.617425902167426,42.20614974150312
410,67.88321167883211,51.82481751824818,42.33576642335766,67.7749155467206,51.686822903354006,42.20039662223377
411,67.96116504854369,51.69902912621359,42.23300970873786,67.80449499377578,51.70721840918641,42.19491011189289
412,67.79661016949152,51.81598062953995,42.13075060532688,67.8344052629682,51.72727728019244,42.18968768393866
413,67.8743961352657,51.93236714975845,42.270531400966185,67.8640522161827,51.795902299386185,42.23303601792162
414,67.71084337349397,51.80722891566265,42.168674698795186,67.8452452811254,51.81588466788456,42.22774656743676
415,67.54807692307693,51.682692307692314,42.06730769230769,67.77821832997435,51.78745962577339,42.17405482122676
416,67.62589928057554,51.55875299760192,41.96642685851319,67.71116517638073,51.759404400051054,42.12073825118183
417,67.70334928229666,51.43540669856459,41.866028708133975,67.69251299894177,51.68328961385598,42.06779387174324
418,67.5417661097852,51.3126491646778,42.004773269689736,67.62598699384566,51.559346016839854,42.014642245487956
419,67.38095238095238,51.42857142857142,42.142857142857146,67.56000879533734,51.48361451942161,42.00947873430035
420,67.2209026128266,51.306413301662715,42.042755344418055,67.49457393328728,51.40835871821569,42.00456826472242
421,67.29857819905213,51.421800947867304,41.943127962085306,67.4291097169826,51.38096830826877,41.99990848543685
422,67.37588652482269,51.30023640661938,41.843971631205676,67.36361716548781,51.35393424987973,41.99549707005119
423,67.45283018867924,51.17924528301887,41.74528301886792,67.34582998126662,51.32725347354794,41.943599019886825
424,67.52941176470588,51.294117647058826,41.647058823529406,67.37552185801731,51.30036271724542,41.84443935602127
425,67.37089201877934,51.40845070422535,41.54929577464789,67.40551973920785,51.32077019775795,41.74574744206724
426,67.44730679156909,51.52224824355972,41.451990632318505,67.43526545771125,51.34085965689643,41.647519976113884
427,67.5233644859813,51.63551401869159,41.58878504672897,67.46476104994298,51.407915179310876,41.59648265921854
428,67.5990675990676,51.515151515151516,41.49184149184149,67.49400853202064,51.4750964257374,41.54579435381325
429,67.67441860465117,51.627906976744185,41.3953488372093,67.5230099000097,51.541854291674476,41.49545235654923
430,67.51740139211137,51.508120649651964,41.29930394431555,67.5523117746761,51.5617882807598,41.44545399048276
431,67.36111111111111,51.620370370370374,41.2037037037037,67.53507263858451,51.581412706121924,41.39579660475981
432,67.2055427251732,51.50115473441108,41.10854503464203,67.47150828642289,51.55454084926582,41.29974860234241
433,67.2811059907834,51.61290322580645,41.244239631336406,67.40791596476605,51.57409119139682,41.2502282302414
434,67.35632183908045,51.49425287356322,41.37931034482759,67.34429661165191,51.547360370760615,41.24702053176505
435,67.43119266055045,51.60550458715596,41.51376146788991,67.32705486533973,51.56683715826141,41.28991203647992
436,67.27688787185355,51.48741418764302,41.41876430205949,67.31021021748822,51.540245921715936,41.33292415615108
437,67.35159817351598,51.369863013698634,41.55251141552511,67.33942130715677,51.51398757757346,41.421717432327696
438,67.42596810933941,51.48063781321185,41.45785876993166,67.36839373086796,51.48753449505453,41.464441260046755
439,67.5,51.36363636363637,41.590909090909086,67.39712936305189,51.46141119306917,41.50676100926305
440,67.3469387755102,51.247165532879826,41.723356009070294,67.38027858604383,51.38974338221394,41.54867991749913
441,67.42081447963801,51.35746606334841,41.6289592760181,67.40906390760071,51.36375375735501,41.59071891229085
442,67.49435665914221,51.24153498871332,41.760722347629795,67.43761560472596,51.338088152357955,41.63236109871179
443,67.56756756756756,51.35135135135135,41.66666666666667,67.4659354963716,51.31223085998586,41.674122678058794
444,67.41573033707866,51.460674157303366,41.57303370786517,67.44908156378733,51.33163841871925,41.67054760145001
445,67.2645739910314,51.569506726457405,41.47982062780269,67.43260860689156,51.39610665743477,41.62184052519649
446,67.33780760626398,51.67785234899329,41.387024608501115,67.41600723221676,51.46018391456374,41.57345359169308
447,67.41071428571429,51.5625,41.294642857142854,67.39927875753116,51.52437691682108,41.4802376935957
448,67.48329621380846,51.44766146993318,41.42538975501114,67.38242448677936,51.54363894053745,41.43198231126459
449,67.55555555555556,51.55555555555556,41.333333333333336,67.41038953047473,51.56261522018789,41.384042236358226
450,67.62749445676275,51.66297117516629,41.24168514412417,67.482973623621,51.58130810992966,41.336415139622524
451,67.47787610619469,51.76991150442478,41.3716814159292,67.51098732360715,51.59971994101596,41.333346501108146
452,67.3289183222958,51.87637969094923,41.280353200883,67.49462813092345,51.662495879205814,41.33048856985617
453,67.40088105726872,51.76211453744494,41.409691629955944,67.47814509961549,51.72538649270816,41.32734894484513
454,67.47252747252747,51.868131868131876,41.318681318681314,67.46153948300989,51.78790175522342,41.324418541914724
455,67.54385964912281,51.75438596491229,41.44736842105263,67.44481252148191,51.80618471317261,41.36555519730042
456,67.6148796498906,51.64113785557986,41.57549234135667,67.47221323022109,51.780429983403636,41.40631738238591
457,67.68558951965066,51.52838427947598,41.70305676855895,67.54354746969206,51.71083090110899,41.4908580959211
458,67.53812636165577,51.4161220043573,41.61220043572985,67.57099653056947,51.64163239449147,41.531359857075884
459,67.6086956521739,51.30434782608696,41.52173913043478,67.59823016649875,51.528875586082485,41.571971419426575
460,67.67895878524945,51.19305856832972,41.431670281995665,67.62524999372407,51.41661010676596,41.56883179161518
461,67.74891774891775,51.082251082251084,41.34199134199134,67.6520576135295,51.30483275210021,41.52213159174212
462,67.60259179265658,50.9719222462203,41.46868250539957,67.63545806813069,51.19354034544907,41.475256739110236
463,67.45689655172413,50.86206896551724,41.5948275862069,67.61921210614436,51.082729737681056,41.47178216920565
464,67.52688172043011,50.967741935483865,41.72043010752688,67.60284931979561,51.01540855956044,41.511520364624076
465,67.59656652360515,50.858369098712444,41.63090128755365,67.58637086746674,50.94847066563699,41.55136656573567
466,67.45182012847965,50.74946466809421,41.54175588865097,67.52695134337912,50.881913382805614,41.59131947506759
467,67.52136752136752,50.641025641025635,41.66666666666667,67.51070648912132,50.81573406176668,41.630916307321016
468,67.590618336887,50.74626865671642,41.57782515991471,67.53745084615389,50.79257400000652,41.62751582206257
469,67.65957446808511,50.851063829787236,41.48936170212766,67.56398939568489,50.769238378867186,41.58130214098273
470,67.51592356687898,50.74309978768577,41.6135881104034,67.54786080433965,50.746184516661856,41.57783950555268
471,67.58474576271186,50.63559322033898,41.52542372881356,67.57444593118609,50.723410227110804,41.5745730735852
472,67.65327695560254,50.52854122621564,41.64904862579281,67.6008278180331,50.700913344148816,41.571049465410425
473,67.72151898734177,50.63291139240506,41.561181434599156,67.62700794812406,50.67824189128653,41.56772072034732
474,67.78947368421052,50.73684210526316,41.473684210526315,67.65298779134915,50.65539754638172,41.56458522202705
475,67.85714285714286,50.63025210084034,41.38655462184874,67.72123164940191,50.63282800901264,41.51917852431611
476,67.71488469601678,50.524109014675055,41.509433962264154,67.74725943606289,50.61053116787985,41.51598057100623
477,67.78242677824268,50.418410041841,41.63179916317992,67.77308940059092,50.58850493100492,41.51253067848366
478,67.64091858037578,50.52192066805845,41.544885177453025,67.75696931919772,50.5663067861356,41.50927142705443
479,67.5,50.416666666666664,41.66666666666667,67.69907458235562,50.502271698416294,41.547867918282506
480,67.56756756756756,50.311850311850314,41.78794178794179,67.64115952444055,50.438591340618295,41.62814535150112
481,67.63485477178423,50.4149377593361,41.90871369294606,67.62515353959405,50.4167570895505,41.708001297637495
482,67.70186335403726,50.31055900621118,42.028985507246375,67.60904085475298,50.39518688242454,41.78743856645078
483,67.76859504132231,50.413223140495866,41.942148760330575,67.63457614694228,50.373447376912026,41.86689128302629
484,67.62886597938144,50.51546391752577,41.855670103092784,67.66034934281856,50.39320682708385,41.90469197031152
485,67.6954732510288,50.41152263374485,41.9753086419753,67.6859304795108,50.41314129146275,41.94216534111822
486,67.5564681724846,50.513347022587276,42.09445585215606,67.67025315965088,50.43282314411299,41.979313772960225
487,67.62295081967213,50.614754098360656,42.00819672131148,67.65447065277786,50.49366216254289,41.975156015773244
488,67.48466257668711,50.715746421267895,42.12678936605317,67.59768415985081,50.55416681869728,42.01208413691776
489,67.55102040816327,50.61224489795918,42.04081632653061,67.58211504560718,50.573523014783966,42.04911338160532
490,67.61710794297352,50.71283095723014,41.955193482688394,67.56644198399611,50.633784679481025,42.045090349747944
491,67.6829268292683,50.81300813008131,42.073170731707314,67.59173371535286,50.69371690097984,42.0408333256582
492,67.74847870182555,50.709939148073026,41.98782961460446,67.61683929178355,50.71275391092231,42.03675990431678
493,67.61133603238866,50.80971659919028,42.10526315789473,67.64217398292386,50.73154794650678,42.032454662685105
494,67.67676767676768,50.90909090909091,42.22222222222222,67.66732343664475,50.79091714873313,42.068735841823425
495,67.54032258064517,51.00806451612904,42.13709677419355,67.65196636417907,50.849963860512915,42.10511650012445
496,67.6056338028169,50.905432595573444,42.052313883299796,67.6365077588888,50.86844875361134,42.10094513044295
497,67.67068273092369,51.00401606425703,42.168674698795186,67.62094856470841,50.92726413684814,42.1371141472811
498,67.53507014028057,51.10220440881763,42.28456913827655,67.6056953862868,50.98576169877361,42.172975343357464
499,67.60000000000001,51.0,42.4,67.59034185093326,51.00394351695543,42.20853089891302
500,67.46506986027944,51.09780439121756,42.51497005988024,67.57529130686012,51.021891491973136,42.284105556050356
501,67.52988047808765,51.19521912350598,42.430278884462155,67.56014064191427,51.079848797559634,42.35969855628282
502,67.59443339960238,51.0934393638171,42.34592445328032,67.54489077565002,51.09773345747165,42.395148507179854
503,67.46031746031747,50.99206349206349,42.26190476190476,67.52994023965739,51.07570527412083,42.3906156319055
504,67.52475247524752,50.89108910891089,42.17821782178218,67.51489073470688,51.053923095903,42.346259196261926
505,67.58893280632411,50.988142292490124,42.29249011857708,67.53966332391583,51.03199067615751,42.3017632080013
506,67.65285996055226,51.08481262327417,42.209072978303745,67.56425922040874,51.009909376111146,42.25752202676962
507,67.71653543307087,51.181102362204726,42.125984251968504,67.58867962710244,51.027441975788676,42.21353398650725
508,67.77996070726915,51.277013752455794,42.04322200392927,67.65260827649278,51.08443202786714,42.169797434912155
509,67.84313725490196,51.37254901960784,41.96078431372549,67.71628523242367,51.18072401000653,42.12631073330082
510,67.90606653620353,51.46771037181996,41.878669275929546,67.77971197839955,51.2766376258725,42.04354656477132
511,67.96875,51.3671875,41.9921875,67.84288998628911,51.33311260121767,42.00016946911056
512,67.83625730994152,51.267056530214425,41.91033138401559,67.86683436166324,51.3503034348196,41.95703889551998
513,67.70428015564202,51.36186770428015,41.82879377431907,67.85169825133781,51.367274225184474,41.91415324959794
514,67.76699029126215,51.45631067961165,41.94174757281554,67.83646885860983,51.38402655718524,41.91034590141595
515,67.82945736434108,51.356589147286826,42.054263565891475,67.82114702423735,51.36180231227861,41.94546475940833
516,67.8916827852998,51.25725338491296,42.16634429400386,67.80573358129732,51.3398154892612,41.980296118209104
517,67.95366795366795,51.35135135135135,42.277992277992276,67.8292157100426,51.35667445348859,42.05382829700444
518,67.82273603082851,51.252408477842,42.19653179190752,67.85290688507989,51.33478260820095,42.12737590052213
519,67.6923076923077,51.34615384615384,42.30769230769231,67.83797036528901,51.312751241509396,42.20056484749749
520,67.75431861804223,51.439539347408825,42.41842610364684,67.82294261602922,51.329341281533786,42.27339735504856
521,67.81609195402298,51.53256704980843,42.5287356321839,67.80782444977388,51.384404014512896,42.345875622684574
522,67.87762906309752,51.625239005736134,42.638623326959845,67.79261667165979,51.43918154538985,42.41800183247808
523,67.93893129770993,51.717557251908396,42.55725190839695,67.81585572503607,51.53221130020313,42.49014585577597
524,68.0,51.8095238095238,42.66666666666667,67.87739418657452,51.62488529287712,42.56194072757084
525,68.06083650190115,51.90114068441065,42.585551330798474,67.93869776334631,51.71720556027749,42.59536577300117
526,67.93168880455408,51.802656546489565,42.69449715370019,67.96181713345253,51.7712234596137,42.62851807730442
527,67.99242424242425,51.89393939393939,42.61363636363637,67.98477616931788,51.82496353725436,42.62352068463973
528,68.05293005671076,51.98487712665406,42.53308128544423,68.00757592111805,51.878427512203494,42.61868656004919
529,68.11320754716981,51.886792452830186,42.45283018867924,68.03021743055201,51.893881240864765,42.575919264451706
530,68.17325800376648,51.9774011299435,42.56120527306968,68.05270173092508,51.90913332997134,42.571050052905946
531,68.23308270676691,51.8796992481203,42.4812030075188,68.11298051136764,51.92454187029749,42.528391223669665
532,68.29268292682927,51.969981238273924,42.589118198874296,68.17303224824865,51.939750239164404,42.52348759071725
533,68.35205992509363,52.05992509363296,42.50936329588015,68.23285822192523,51.95475983256017,42.51874399280443
534,68.41121495327103,51.96261682242991,42.429906542056074,68.29245970314545,51.969924706480114,42.514159263479804
535,68.28358208955224,52.052238805970156,42.350746268656714,68.31452452030261,51.98489224168545,42.4720674625972
536,68.34264432029795,52.1415270018622,42.27188081936685,68.33643684300883,52.037257792433834,42.430203024966815
537,68.40148698884758,52.04460966542751,42.193308550185876,68.35819765541248,52.052183477864546,42.35104109522913
538,68.27458256029685,52.13358070500927,42.11502782931355,68.34270218245312,52.06691460013981,42.272174001915815
539,68.33333333333333,52.22222222222223,42.22222222222222,68.32712585846559,52.118835680098265,42.230637137949046
540,68.39186691312385,52.12569316081331,42.329020332717185,68.3487828231799,52.13352655106691,42.22629195076114
541,68.45018450184503,52.02952029520295,42.435424354243544,68.37029085948933,52.11112520973505,42.25900065773648
542,68.50828729281768,52.117863720073665,42.35727440147329,68.39165092028335,52.12577602066428,42.29179382799396
543,68.56617647058823,52.20588235294118,42.279411764705884,68.44996970234163,52.14023635025067,42.32467061507243
544,68.62385321100918,52.293577981651374,42.201834862385326,68.5080736778768,52.1545075021365,42.32059314310504
545,68.4981684981685,52.38095238095239,42.124542124542124,68.52933399488572,52.20555934616431,42.27969750147004
546,68.37294332723948,52.28519195612431,42.04753199268739,68.51388575996461,52.25669367834858,42.2021190291588
547,68.24817518248175,52.37226277372263,42.153284671532845,68.46186333789743,52.30757348907838,42.16132108317071
548,68.30601092896174,52.459016393442624,42.07650273224044,68.40983022957212,52.35820029717867,42.120739276677625
549,68.36363636363636,52.545454545454554,42.0,68.35778686009756,52.408575609939305,42.080372304200566
550,68.42105263157895,52.63157894736842,41.92377495462795,68.34236368677966,52.4587009232225,42.04021887021772
551,68.47826086956522,52.71739130434783,42.028985507246375,68.3634271952448,52.54514079286721,42.03650957312952
552,68.53526220614829,52.80289330922242,41.952983725135624,68.4208445999781,52.63126689996717,41.99644938385008
553,68.59205776173285,52.888086642599276,42.057761732851986,68.47805396653233,52.71708094979849,41.992701183972386
554,68.64864864864865,52.792792792792795,41.98198198198198,68.53505642353478,52.76654859926614,41.98909758036878
555,68.70503597122301,52.87769784172662,41.906474820143885,68.5918530914636,52.81577237813779,41.985637553471975
556,68.76122082585279,52.96229802513464,41.83123877917414,68.64844508272111,52.864753722295156,41.94608820785753
557,68.81720430107528,53.04659498207885,41.75627240143369,68.70483350170652,52.91349405686643,41.906745943117144
558,68.87298747763863,53.13059033989267,41.681574239713775,68.76101944488767,52.96199479632512,41.8315084444895
559,68.92857142857143,53.035714285714285,41.60714285714286,68.81700400087223,53.01057909490942,41.75654061952167
560,68.80570409982175,52.94117647058824,41.53297682709447,68.83713762659197,53.02327482068174,41.68184102091179
561,68.86120996441281,52.84697508896797,41.45907473309609,68.85713545430397,53.0002102334484,41.60740821169618
562,68.73889875666075,52.93072824156305,41.56305506216697,68.84147434542108,52.97703688534525,41.568764743842834
563,68.79432624113475,52.836879432624116,41.48936170212766,68.8257420981203,52.91829470389153,41.53032223632561
564,68.84955752212389,52.92035398230088,41.415929203539825,68.80993931683079,52.895222643208854,41.492079505605
565,68.90459363957598,53.003533568904594,41.342756183745585,68.82971722478165,52.907694062872125,41.454035376935224
566,68.95943562610229,53.086419753086425,41.269841269841265,68.84936235711953,52.95558299569582,41.41618868428426
